,names,stars,reviews,polarity,subjectivity,Pol_Analysis,stars_analysis
3988,Pinku,5.0 out of 5 stars,Good quality products,0.7,0.6000000000000001,Positive,Satisfied
3989,Shrish Trivedi,3.0 out of 5 stars,Lovely product JBL,0.5,0.75,Positive,Dont_Know
3990,Kartik bansod,4.0 out of 5 stars,Great,0.8,0.75,Positive,Satisfied
3991,Sheric,5.0 out of 5 stars,Good bass,0.27499999999999997,0.55,Positive,Satisfied
3992,HARIBHAGWAN SHARMA,5.0 out of 5 stars,Nice,0.6,1.0,Positive,Satisfied
3993,KESHAV KUMAR,5.0 out of 5 stars,Nice product,0.6,1.0,Positive,Satisfied
3994,Arnab,1.0 out of 5 stars,HORRIBLE EXPERIENCE HORRIBLE TECHINAL TEAM OF AMAZON,-1.0,1.0,Negative,Not_Satisfied
3995,Md Samiul Alim,4.0 out of 5 stars,Value for money!,0.0,0.0,Nutral,Satisfied
3996,Victor,1.0 out of 5 stars,"Disappointed .... cant connect to laptop .... no documentation, no specifications",-0.75,0.75,Negative,Not_Satisfied
3997,hr_ralte,5.0 out of 5 stars,Addictive sound (at mid to low),0.1,0.4,Positive,Satisfied
3998,Anish Dhawan,5.0 out of 5 stars,Superb Buy*****,1.0,1.0,Positive,Satisfied
3999,Devendra kuradia,4.0 out of 5 stars,JBL sound quality is very good,0.655,0.5900000000000001,Positive,Satisfied
4000,Jagdeep Singh Oberoi,5.0 out of 5 stars,Portable speakers,0.0,0.0,Nutral,Satisfied
4001,Amazon Customer,5.0 out of 5 stars,Enjoy sound with JBL,0.4,0.45,Positive,Satisfied
4002,Raja,5.0 out of 5 stars,"Awesome, guys you should check out",1.0,1.0,Positive,Satisfied
4003,Naseem Ahmad,5.0 out of 5 stars,"Good product, love for jbl",0.6,0.6000000000000001,Positive,Satisfied
4004,shyamal kumar ghosh,5.0 out of 5 stars,Must buy,0.0,0.0,Nutral,Satisfied
4005,Rama Raju Gunturu,5.0 out of 5 stars,Fantastic product 👌,0.4,0.9,Positive,Satisfied
4006,Chandra S.,5.0 out of 5 stars,Worth for money,0.3,0.1,Positive,Satisfied
4007,Susheel Kumar,1.0 out of 5 stars,I WILL NOT BUY JBL AGAIN,0.0,0.0,Nutral,Not_Satisfied
4008,Sujay,5.0 out of 5 stars,JBL is Love,0.5,0.6,Positive,Satisfied
4009,Puja,5.0 out of 5 stars,Awesome product,1.0,1.0,Positive,Satisfied
4010,NL Prasad,4.0 out of 5 stars,Good looks,0.7,0.6000000000000001,Positive,Satisfied
4011,Priyanka,5.0 out of 5 stars,"Buying JBL, even the reality television shows use this",0.0,0.0,Nutral,Satisfied
4012,Amazon Customer,4.0 out of 5 stars,Awesome,1.0,1.0,Positive,Satisfied
4013,amrapali,5.0 out of 5 stars,Good luck,0.7,0.6000000000000001,Positive,Satisfied
4014,neeraj kushwaha,3.0 out of 5 stars,Good,0.7,0.6000000000000001,Positive,Dont_Know
4015,Manu,4.0 out of 5 stars,Value for money with great quality product,0.8,0.75,Positive,Satisfied
4016,FIROJ KHAN,5.0 out of 5 stars,Good product,0.7,0.6000000000000001,Positive,Satisfied
4017,Tosif Raza,5.0 out of 5 stars,Amazon,0.0,0.0,Nutral,Satisfied
4018,Samuel,5.0 out of 5 stars,Exlent bass,-0.15000000000000002,0.5,Negative,Satisfied
4019,SHARAD MEHTA,5.0 out of 5 stars,Good,0.7,0.6000000000000001,Positive,Satisfied
4020,Manish T.,5.0 out of 5 stars,Nice,0.6,1.0,Positive,Satisfied
4021,saranraj,5.0 out of 5 stars,Sound quality good,0.55,0.5,Positive,Satisfied
4022,Pradeep Chaudhary,5.0 out of 5 stars,Good product,0.7,0.6000000000000001,Positive,Satisfied
4023,Ashu MANDAL,4.0 out of 5 stars,Some isse in battery,0.0,0.0,Nutral,Satisfied
4024,rahul,5.0 out of 5 stars,Good,0.7,0.6000000000000001,Positive,Satisfied
4025,Deep Master,5.0 out of 5 stars,Verified purchase 👍,0.0,0.0,Nutral,Satisfied
4026,santosh kumar mahala,5.0 out of 5 stars,JBL name itself is enough,0.0,0.5,Nutral,Satisfied
4027,S P Kaul,4.0 out of 5 stars,So far so good..,0.39999999999999997,0.8,Positive,Satisfied
4028,sunil ganesh J.V,5.0 out of 5 stars,Bang for the Buck,0.0,0.0,Nutral,Satisfied
4029,Humair nazir,4.0 out of 5 stars,Fantastic,0.4,0.9,Positive,Satisfied
4030,Sudip Bhowal,3.0 out of 5 stars,Review,0.0,0.0,Nutral,Dont_Know
4031,Tapas Biswas,5.0 out of 5 stars,nice product,0.6,1.0,Positive,Satisfied
4032,Sushant Burman,5.0 out of 5 stars,Good,0.7,0.6000000000000001,Positive,Satisfied
4033,Virendra Yadav,4.0 out of 5 stars,Owsome sound quality,0.4,0.4,Positive,Satisfied
4034,Pankaj Singh,5.0 out of 5 stars,Xxxxxxoooo,0.0,0.0,Nutral,Satisfied
4035,aman,5.0 out of 5 stars,Luvvved itt..,0.0,0.0,Nutral,Satisfied
4036,Sumit Singh,4.0 out of 5 stars,Best sound quality best battery backup,0.7999999999999999,0.3333333333333333,Positive,Satisfied
4037,Kinjal Banerjee,5.0 out of 5 stars,Value for money.,0.0,0.0,Nutral,Satisfied
4038,Rohan Jagtap,1.0 out of 5 stars,Bad,-0.6999999999999998,0.6666666666666666,Negative,Not_Satisfied
4039,Sudhir,5.0 out of 5 stars,Nice,0.6,1.0,Positive,Satisfied
4040,akanksha,5.0 out of 5 stars,-,0.0,0.0,Nutral,Satisfied
4041,DEVRAJ,5.0 out of 5 stars,Value for money,0.0,0.0,Nutral,Satisfied
4042,NEHA AGARWAL,1.0 out of 5 stars,Worst experience,-1.0,1.0,Negative,Not_Satisfied
4043,Rahul kumar,4.0 out of 5 stars,Average quality product,-0.15,0.39999999999999997,Negative,Satisfied
4044,Syam P.,5.0 out of 5 stars,Class from JBL,0.0,0.0,Nutral,Satisfied
4045,Amazon Customer,5.0 out of 5 stars,Nice product.,0.6,1.0,Positive,Satisfied
4046,Debadatta D.,5.0 out of 5 stars,Okay,0.5,0.5,Positive,Satisfied
4047,Amazon Customer,5.0 out of 5 stars,Satisfied!,0.625,1.0,Positive,Satisfied
4048,Manas sarangi,5.0 out of 5 stars,Party,0.0,0.0,Nutral,Satisfied
4049,Shyam sundar Bhattacharyya,5.0 out of 5 stars,Sound is good,0.55,0.5,Positive,Satisfied
4050,Inayath K.,5.0 out of 5 stars,Soothing sound,0.4,0.4,Positive,Satisfied
4051,Sandeep nikam,5.0 out of 5 stars,Super,0.3333333333333333,0.6666666666666666,Positive,Satisfied
4052,Harish,5.0 out of 5 stars,Awesome!!,1.0,1.0,Positive,Satisfied
4053,Mukesh Agrawal,1.0 out of 5 stars,Worst,-1.0,1.0,Negative,Not_Satisfied
4054,RAJ KUMAR PRASAD,5.0 out of 5 stars,Very good,0.9099999999999999,0.7800000000000001,Positive,Satisfied
4055,Rajshekhar,5.0 out of 5 stars,Best product,1.0,0.3,Positive,Satisfied
4056,Dharanjit Reang,5.0 out of 5 stars,JBL flip 3 Stealth Edition Review,0.0,0.0,Nutral,Satisfied
4057,Nigel,5.0 out of 5 stars,Flipping Awesome,1.0,1.0,Positive,Satisfied
4058,Ankush,5.0 out of 5 stars,JBL SE,0.0,0.0,Nutral,Satisfied
4059,Kamal singh raphal,5.0 out of 5 stars,Awsm,0.0,0.0,Nutral,Satisfied
4060,Rupesh dwivedi,5.0 out of 5 stars,Waste of money,-0.2,0.0,Negative,Satisfied
4061,Rameshkumar,2.0 out of 5 stars,Satisfaction a bai mst,0.0,0.0,Nutral,Not_Satisfied
4062,Surendra Yadav,5.0 out of 5 stars,Awesome,1.0,1.0,Positive,Satisfied
4063,Deepika,5.0 out of 5 stars,Amazing,0.6000000000000001,0.9,Positive,Satisfied
4064,Ajay A,5.0 out of 5 stars,Worth it,0.3,0.1,Positive,Satisfied
4065,Shweta Seth,4.0 out of 5 stars,Good buy,0.7,0.6000000000000001,Positive,Satisfied
4066,sherin,5.0 out of 5 stars,Awesome,1.0,1.0,Positive,Satisfied
4067,sakthi venkadesh,4.0 out of 5 stars,Worth the money!JBL connect feature missing,0.04999999999999999,0.07500000000000001,Positive,Satisfied
4068,Ashish Sharma,5.0 out of 5 stars,Chota packet Bada dhamaka,0.0,0.0,Nutral,Satisfied
4069,KrNath,4.0 out of 5 stars,Good one,0.7,0.6000000000000001,Positive,Satisfied
4070,Sagar rai,5.0 out of 5 stars,Awesome,1.0,1.0,Positive,Satisfied
